,jobUrl,job title,company_name,position,Level,Year of Exp,Hiring,Salary,Sex,Age,Term,Function/Category,Industry,Qualification,Language,Location,Job Description,Job Requirement,Company Profile,Publish Date,Closing Date,Contact Info
0,https://www.camhr.com/a/job/10047008,Recruitment and Administration Executive ($300-$600),"HRINC (Cambodia) Co., Ltd",Recruitment and Administration Executive ($300-$600),Middle,3,1,Negotiable ,~,Age Unlimited,"
          Full Time
        ","
          Human Resource
        ","
          Manufacturing
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","- Coordinate on recruitment and selection process
- Work with head hunter agencies to screen potential candidates
- Support on new staff orientation
- Responsible for the administration duties
- Liaison with concerned government
- Work on HR SOP to ensure that all procedures are in place and up to date
- Follow up and prepare the CAP on Audit finding such as GMP audit, OSH, ...etc","- Bachelor degree in Human Resources Management, Business Administration or other related field
- Good in English
- At least 2-3 year experience in HR operation
- Computer literacy: Ms. Word, Excel, Power Point, Internet and Email","HRINC is the leading provider of HR Services to the Cambodia market and expanding to the South East Asia region.  We support multinational companies and leading ASEAN conglomerates and SMEs with their Human Resource needs, from consulting and market intelligence, to outsourcing and compliance as well as recruitment.",Publish Date：Dec-19-2014,Closing Date：Jan-18-2015,"Contact Information VORN Sokhemarin (Mr.)  +855 (23) 211437  Building #10, Oknha Pich Avenue (Street 242), Sankat Chaktumok, Khan Daun Penh, Phnom Penh  +855 (23) 211437 "
