,jobUrl,job title,company_name,position,Level,Year of Exp,Hiring,Salary,Sex,Age,Term,Function/Category,Industry,Qualification,Language,Location,Job Description,Job Requirement,Company Profile,Publish Date,Closing Date,Contact Info
0,https://www.camhr.com/a/job/10023159,Marketing ( many hirelings) ,"Ponleu Odom Import & Export Co., Ltd",Marketing ( many hirelings) ,~,~,~,Negotiable ,Male/Female,Age Unlimited,"
          Full Time
        ","
          Marketing
        ","
          Health/Personal Care
        ","
          Bachelor Degree
        ","
          English-- Good
        ","
          Phnom Penh
        ","Ponleu Odom Import & Export Co., Ltd need qualify  Marketing employees. In our company serve as Medicals and Cosmetic and now we are seeking Marketing staff to respond as Medical Marketing and Cosmetic. ","* Medical Marketing : 
- At least graduated BA from medical University 
- Have good relationship with other Departments such as Marketing & Sales
- Have experience is priority if have no experience also can apply CV 
- Have medical education background and sufficient knowledge on products or medical fields
- Have capability to solve the problem internally and externally related to responsible products that sometimes need a practical judgment
- Have a good communication skill 
* Cosmetic Marketing: 
- If have no experience also can apply we can train to be a good Marketing
- If have Experience is priority
- Must be honest, work hard, flexible, and responsible with duties
- At least Graduate BA from university 
- Have good relationship with other Departments such as Marketing & Sales
- Have a good communication skill ",,Publish Date：Mar-17-2014,Closing Date：Apr-01-2014,"Contact Information Dr. Horn Piseth HR Manager 012 849 890/ 012 927 315 No.113E0, St 286, Sangkat Toul Svay Prey II, Khan Chamkamorn, Phnom Penh, Cambodia  012 849 890/ 012 927 315"
